09225,09100,43.1234860673,1.61523399037,Pamiers,Ariège,Occitanie,15317.0,16394.0
09261,09200,42.9752923045,1.15326595533,Saint-Girons,Ariège,Occitanie,6324.0,6250.0
10081,10600,48.3161316832,4.03517553523,La Chapelle-Saint-Luc,Aube,Grand Est,12471.0,12299.0
10268,10400,48.4962576328,3.49983013092,Nogent-sur-Seine,Aube,Grand Est,5965.0,5809.0
10297,10150,48.3193392667,4.09949303348,Pont-Sainte-Marie,Aube,Grand Est,4976.0,5143.0
10323,10100,48.5185939749,3.72154151549,Romilly-sur-Seine,Aube,Grand Est,14493.0,14766.0
10333,10120,48.2782659904,4.04840305057,Saint-André-les-Vergers,Aube,Grand Est,12204.0,12775.0
10343,10800,48.2745172927,4.10297688057,Saint-Julien-les-Villas,Aube,Grand Est,6834.0,6745.0
10362,10300,48.2963408998,4.02333022061,Sainte-Savine,Aube,Grand Est,10302.0,10515.0
10387,10000,48.2967099637,4.07827967525,Troyes,Aube,Grand Est,60928.0,62782.0
11069,11000,43.2093798444,2.34398855385,Carcassonne,Aude,Occitanie,45996.0,46218.0
11076,11400,43.3230173159,1.96073752488,Castelnaudary,Aude,Occitanie,10969.0,12448.0
11106,11110,43.247330951,3.05926886129,Coursan,Aude,Occitanie,5844.0,5751.0
11170,11430,43.1040163547,3.08229513652,Gruissan,Aude,Occitanie,4996.0,5096.0
11203,11200,43.2036730565,2.76215028732,Lézignan-Corbières,Aude,Occitanie,11285.0,10952.0
11206,11300,43.0499293279,2.23958811407,Limoux,Aude,Occitanie,10214.0,10302.0
11262,11100,43.1652399898,3.02023868739,Narbonne,Aude,Occitanie,53462.0,56395.0
11266,11210,43.0210644931,3.03976442192,Port-la-Nouvelle,Aude,Occitanie,5627.0,5905.0
11379,11130,43.0395983609,2.98124209143,Sigean,Aude,Occitanie,5463.0,5583.0
11397,11800,43.2054644637,2.45954102477,Trèbes,Aude,Occitanie,5587.0,5416.0
12089,12300,44.567273002,2.25243853064,Decazeville,Aveyron,Occitanie,5521.0,5111.0
12133,12450,44.3056658484,2.5364516694,Luc-la-Primaube,Aveyron,Occitanie,5918.0,6000.0
12145,12100,44.0976252203,3.11705384129,Millau,Aveyron,Occitanie,22234.0,21712.0
12176,12000,44.3825530939,2.56000835023,Onet-le-Château,Aveyron,Occitanie,11944.0,11873.0
12176,12850,44.3825530939,2.56000835023,Onet-le-Château,Aveyron,Occitanie,11944.0,11873.0
12202,12000,44.3582426254,2.5672793892,Rodez,Aveyron,Occitanie,23949.0,24207.0
12208,12400,43.9656694471,2.86653125625,Saint-Affrique,Aveyron,Occitanie,8236.0,7992.0
12300,12200,44.3499160171,2.03103287572,Villefranche-de-Rouergue,Aveyron,Occitanie,11892.0,11720.0
13001,13080,43.5360708378,5.39857444582,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,142668.0,147478.0
13001,13090,43.5360708378,5.39857444582,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,142668.0,147478.0
13001,13100,43.5360708378,5.39857444582,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,142668.0,147478.0
13001,13290,43.5360708378,5.39857444582,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,142668.0,147478.0
